double_sided,16384479,8190469,4094430, double_sided_benchmark,16384310,8192026,4095992,,1.03147462419839E-05,0.000190062873335607,0.000381348401071096
attack,25730953,20195651,10179596, attack_benchmark,25730533,20190244,10174191,,1.63230198146303E-05,0.000267802608031879,0.00053124616984289
attack_ntmp,25731242,20196857,10180819, attack_ntmp_benchmark,25730567,20187484,10171444,,2.62333900376156E-05,0.000464297581610467,0.00092169804012095
attack_memset,370732456,165202096,75185057, attack_memset_benchmark,370732404,165202135,75185098,,1.40262894311229E-07,2.36074430878269E-07,5.45320829401592E-07
no_flush,600730849,400202015,400185848, no_flush_benchmark,600730476,400202136,400186084,,6.20910732686051E-07,3.02347211859959E-07,5.89725653728629E-07
random,3111215156,1155183248,840167203, random_benchmark,3111214444,1155191899,840175862,,2.28849541815768E-07,7.48879905363672E-06,1.03061756373096E-05
rh,151202026,69118523,51838356, rh_benchmark,151201561,69119086,51838924,,3.07536507509999E-06,8.14536233884806E-06,1.09570175492068E-05
double_sided,16384483,8190961,4094922, double_sided_benchmark,16384305,8190936,4094902,,1.08640555702546E-05,3.05215423487621E-06,4.8841217689703E-06
attack,25730919,20198177,10182131, attack_benchmark,25730554,20193312,10177270,,1.41854699280863E-05,0.000240921350593701,0.000477632999812327
attack_ntmp,25731269,20194740,10178701, attack_ntmp_benchmark,25730665,20189717,10173678,,2.34739366433009E-05,0.000248790015233993,0.00049372508152902
attack_memset,370732455,165202088,75185050, attack_memset_benchmark,370732400,165202138,75185105,,1.48354985968316E-07,3.02659521270845E-07,7.31527873772338E-07
no_flush,600730837,400202102,400186059, no_flush_benchmark,600730476,400202130,400186075,,6.0093505227792E-07,6.99646451157069E-08,3.99814011519516E-08
random,3111215156,1155182275,840166228, random_benchmark,3111214438,1155189316,840173282,,2.30778049635677E-07,6.09510484773216E-06,8.39588707606629E-06
rh,151202046,69116538,51836371, rh_benchmark,151201560,69119557,51839395,,3.21425255136257E-06,4.36779419752357E-05,5.83340141218855E-05
double_sided,16384454,8191247,4095208, double_sided_benchmark,16384304,8192146,4096112,,9.15510356741428E-06,0.000109739255135345,0.000220697090313937
attack,25730948,20197392,10181341, attack_benchmark,25730516,20197402,10181360,,1.67894029019861E-05,4.95113183368831E-07,1.86615540556468E-06
attack_ntmp,25731293,20191472,10175432, attack_ntmp_benchmark,25730585,20187249,10171210,,2.75158920794067E-05,0.000209191455457849,0.000415093189502527
attack_memset,370732457,165202069,75185023, attack_memset_benchmark,370732400,165202135,75185100,,1.537497127308E-07,3.99510575332456E-07,1.02413909138912E-06
no_flush,600730837,400202106,400186066, no_flush_benchmark,600730478,400202124,400186062,,5.97605770220302E-07,4.49772725344156E-08,9.99535061268576E-09
random,3111215160,1155191503,840175463, random_benchmark,3111214446,1155186735,840170697,,2.2949237745986E-07,4.12747121788929E-06,5.67265677917353E-06
rh,151202034,69115743,51835576, rh_benchmark,151201574,69119112,51838950,,3.04229637186184E-06,4.87419456430517E-05,6.50861948399804E-05
double_sided,16384459,8191840,4095801, double_sided_benchmark,16384303,8189081,4093047,,9.52130829123461E-06,0.000336912041778559,0.00067284836944213
attack,25730941,20182207,10166148, attack_benchmark,25730531,20192697,10176652,,1.59343777242685E-05,0.000519494746046058,0.00103216657108841
attack_ntmp,25731270,20170251,10154204, attack_ntmp_benchmark,25730614,20179975,10163925,,2.54949221188426E-05,0.000481863827878875,0.000956421854746075
attack_memset,370732458,165202087,75185049, attack_memset_benchmark,370732399,165202115,75185075,,1.59144439922555E-07,1.69489355508554E-07,3.45813314677148E-07
no_flush,600730840,400202090,400186031, no_flush_benchmark,600730476,400202134,400186096,,6.05928972379953E-07,1.09944441225793E-07,1.62424433656486E-07
random,3111215161,1155178407,840162369, random_benchmark,3111214462,1155185994,840169955,,2.24671107870416E-07,6.56777353552297E-06,9.02912554162925E-06
rh,151202002,69110693,51830526, rh_benchmark,151201576,69115754,51835592,,2.81743095058745E-06,7.32249842778247E-05,9.77320756749532E-05
