rh,151202185,51841338,51841171, rh_benchmark,151201562,51840765,51840603
double_sided,16384465,4096333,4096294, double_sided_benchmark,16384134,4096090,4096169
attack,25728993,10200878,10185840, attack_benchmark,25728529,10200464,10185431
attack_ntmp,25729223,20201108,10186070, attack_ntmp_benchmark,25728583,20200479,10185449
attack_memset,350730434,165200319,75184281, attack_memset_benchmark,350730372,165200267,75184274
no_flush,600728695,400200580,400185542, no_flush_benchmark,600728425,400200334,400185327
random,3111212891,1155197904,840182866, random_benchmark,3111212362,1155197425,840182389
rh,151202170,51841323,51841156, rh_benchmark,151201591,51840767,51840605
double_sided,16384465,4096333,4096294, double_sided_benchmark,16384256,4096151,4096173
attack,25728994,10200879,10185841, attack_benchmark,25728499,10200407,10185374
attack_ntmp,25729236,20201121,10186083, attack_ntmp_benchmark,25728591,20200499,10185466
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730372,165200287,75184242
no_flush,600728701,400200586,400185548, no_flush_benchmark,600728452,400200360,400185327
random,3111212891,1155197904,840182866, random_benchmark,3111212388,1155197424,840182391
rh,151202198,51841351,51841184, rh_benchmark,151201385,51840651,51840614
double_sided,16384514,4096382,4096343, double_sided_benchmark,16384135,4096097,4096173
attack,25729004,10200889,10185851, attack_benchmark,25728508,10200443,10185410
attack_ntmp,25729237,20201122,10186084, attack_ntmp_benchmark,25728582,20200465,10185454
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730373,165200268,75184275
no_flush,600728697,400200582,400185544, no_flush_benchmark,600728424,400200359,400185326
random,3111212891,1155197904,840182866, random_benchmark,3111212389,1155197425,840182392
rh,151202218,51841371,51841204, rh_benchmark,151201318,51840753,51840594
double_sided,16384474,4096342,4096303, double_sided_benchmark,16384140,4096096,4096155
attack,25728914,10200799,10185761, attack_benchmark,25728492,10200400,10185367
attack_ntmp,25729221,20201106,10186068, attack_ntmp_benchmark,25728351,20200356,10185448
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730372,165200307,75184274
no_flush,600728693,400200578,400185540, no_flush_benchmark,600728425,400200360,400185326
random,3111212902,1155197915,840182877, random_benchmark,3111212388,1155197424,840182391
rh,151202215,51841368,51841201, rh_benchmark,151201365,51840631,51840597
double_sided,16384467,4096335,4096296, double_sided_benchmark,16384147,4096097,4096107
attack,25729001,10200886,10185848, attack_benchmark,25728497,10200432,10185393
attack_ntmp,25729227,20201112,10186074, attack_ntmp_benchmark,25728574,20200479,10185449
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730399,165200304,75184263
no_flush,600728702,400200587,400185549, no_flush_benchmark,600728453,400200361,400185328
random,3111212888,1155197901,840182863, random_benchmark,3111212388,1155197424,840182391
rh,151202193,51841346,51841179, rh_benchmark,151201353,51840651,51840603
double_sided,16384533,4096401,4096362, double_sided_benchmark,16384151,4096101,4096118
attack,25729012,10200897,10185859, attack_benchmark,25728497,10200432,10185399
attack_ntmp,25729221,20201106,10186068, attack_ntmp_benchmark,25728580,20200483,10185440
attack_memset,350730419,165200304,75184266, attack_memset_benchmark,350730399,165200307,75184268
no_flush,600728695,400200580,400185542, no_flush_benchmark,600728478,400200386,400185353
random,3111212883,1155197896,840182858, random_benchmark,3111212361,1155197424,840182391
rh,151202188,51841341,51841174, rh_benchmark,151201302,51840766,51840598
double_sided,16384468,4096336,4096297, double_sided_benchmark,16384319,4096210,4096175
attack,25728862,10200747,10185709, attack_benchmark,25728517,10200425,10185386
attack_ntmp,25729273,20201158,10186120, attack_ntmp_benchmark,25728572,20200470,10185429
attack_memset,350730419,165200304,75184266, attack_memset_benchmark,350730398,165200306,75184259
no_flush,600728699,400200584,400185546, no_flush_benchmark,600728464,400200372,400185339
random,3111212887,1155197900,840182862, random_benchmark,3111212387,1155197423,840182390
rh,151202168,51841321,51841154, rh_benchmark,151201596,51840772,51840610
double_sided,16384497,4096365,4096326, double_sided_benchmark,16384124,4096092,4096176
attack,25729376,10201261,10186223, attack_benchmark,25728516,10200424,10185391
attack_ntmp,25729222,20201107,10186069, attack_ntmp_benchmark,25728579,20200471,10185445
attack_memset,350730419,165200304,75184266, attack_memset_benchmark,350730369,165200304,75184270
no_flush,600728699,400200584,400185546, no_flush_benchmark,600728432,400200367,400185334
random,3111212885,1155197898,840182860, random_benchmark,3111212362,1155197425,840182392
rh,151202199,51841352,51841185, rh_benchmark,151201404,51840647,51840547
double_sided,16384468,4096336,4096297, double_sided_benchmark,16384139,4096089,4096106
attack,25728904,10200789,10185751, attack_benchmark,25728514,10200422,10185389
attack_ntmp,25729224,20201109,10186071, attack_ntmp_benchmark,25728575,20200458,10185447
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730398,165200306,75184273
no_flush,600728696,400200581,400185543, no_flush_benchmark,600728450,400200358,400185324
random,3111212897,1155197910,840182872, random_benchmark,3111212361,1155197424,840182391
rh,151202178,51841331,51841164, rh_benchmark,151201402,51840645,51840587
double_sided,16384495,4096363,4096324, double_sided_benchmark,16384142,4096098,4096162
attack,25728920,10200805,10185767, attack_benchmark,25728529,10200437,10185404
attack_ntmp,25729250,20201135,10186097, attack_ntmp_benchmark,25728351,20200354,10185387
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730395,165200303,75184270
no_flush,600728697,400200582,400185544, no_flush_benchmark,600728452,400200360,400185318
random,3111212893,1155197906,840182868, random_benchmark,3111212389,1155197425,840182392
rh,151202199,51841352,51841185, rh_benchmark,151201405,51840648,51840540
double_sided,16384523,4096391,4096352, double_sided_benchmark,16384260,4096155,4096180
attack,25728982,10200867,10185829, attack_benchmark,25728533,10200441,10185408
attack_ntmp,25729251,20201136,10186098, attack_ntmp_benchmark,25728594,20200494,10185469
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730372,165200307,75184274
no_flush,600728697,400200582,400185544, no_flush_benchmark,600728424,400200359,400185326
random,3111212885,1155197898,840182860, random_benchmark,3111212387,1155197423,840182387
rh,151202180,51841333,51841166, rh_benchmark,151201590,51840766,51840604
double_sided,16384467,4096335,4096296, double_sided_benchmark,16384144,4096209,4096181
attack,25728936,10200821,10185783, attack_benchmark,25728507,10200415,10185382
attack_ntmp,25729222,20201107,10186069, attack_ntmp_benchmark,25728591,20200474,10185460
attack_memset,350730421,165200306,75184268, attack_memset_benchmark,350730401,165200324,75184291
no_flush,600728694,400200579,400185541, no_flush_benchmark,600728426,400200355,400185328
random,3111212886,1155197899,840182861, random_benchmark,3111212396,1155197432,840182393
rh,151202193,51841346,51841179, rh_benchmark,151201528,51840768,51840606
double_sided,16384519,4096387,4096348, double_sided_benchmark,16384139,4096210,4096173
attack,25728899,10200784,10185746, attack_benchmark,25728534,10200442,10185409
attack_ntmp,25729274,20201159,10186121, attack_ntmp_benchmark,25728579,20200484,10185436
attack_memset,350730420,165200305,75184267, attack_memset_benchmark,350730398,165200305,75184256
no_flush,600728694,400200579,400185541, no_flush_benchmark,600728456,400200364,400185331
random,3111212886,1155197899,840182861, random_benchmark,3111212361,1155197424,840182391
rh,151202199,51841352,51841185, rh_benchmark,151201594,51840770,51840603
double_sided,16384473,4096341,4096302, double_sided_benchmark,16384322,4096213,4096179
attack,25728962,10200846,10185809, attack_benchmark,25728529,10200437,10185404
attack_ntmp,25729222,20201107,10186069, attack_ntmp_benchmark,25728349,20200352,10185387
attack_memset,350730418,165200303,75184265, attack_memset_benchmark,350730373,165200308,75184275
no_flush,600728696,400200581,400185543, no_flush_benchmark,600728451,400200359,400185326
